pmid	stype	text	concept_id
21597461	d	neuronal synaptic damage in neurodegenerative diseases	D009422
21597461	d	neuronal cell injury	D016393
21597461	c	SNO-PDI	C476736
21597461	c	memantine	D008559
25206537	d	acute neurodegenerative disorders	D000208
23509683	c	Metropolitan Area	C091230
24133408	c	Metropolitan Area	C091230
23509683	d	dysregulated neuroinflammation	D021081
23509683	d	brain microvascular damage	D017566
23509683	d	brain inflammation	D004660
23509683	d	brain dysregulated inflammation	D004660
22733998	d	inflammatory disease	D007249
19263214	d	neurofibrillary degeneration	D055956
23075044	d	Gaucher 's disease	D005776
23075044	d	nephrogenic diabetes insipidus	D018500
23075044	c	amyloid A	C544092
23075044	c	vasopressin	D014667
16481626	c	alkylhydroperoxide	None
16481626	c	hydroperoxides	D006861
16481626	c	mammalian peroxiredoxins	D014668
16481626	c	molecular-chaperone	D014614
11766638	c	ASH	D003065
11766638	d	ASH	C566005
11766638	d	hepatocellular injury	D056486
11766638	d	ballooning degeneration	D054549
17255094	c	histidine	C115717
21896783	c	CaMKK	D002118
21896783	c	flavonol quercetin	D044948
20800593	d	glaucomatous retinopathy	D012164
20800593	d	glaucomatous disease	D004194
14655766	d	Parkinson and Huntington diseases	D006816
24607700	d	neuropathogenesis of Zellweger syndrome	D015211
24607700	d	ZS	D015211
24607700	d	demyelination	D003711
23750273	d	demyelination	D003711
24607700	d	ZS neuropathology	D015211
24607700	d	peroxisomal metabolic dysfunction	D018901
17300982	d	balance copper import	C535468
20930564	d	encephalopathies	D001927
17023178	d	encephalopathies	D001927
21314436	c	oxidizing	D016877
22038282	d	Parkinson 's and Alzheimer 's disease	D000544
24496572	c	pyridine nucleotide	D009711
24496572	c	nicotinamide adenine dinucleotide	D009243
19682429	c	isothiocyanates	C037152
19682429	c	ITC	C024227
21821289	c	copper	D003300
21821289	c	Cd ( 2 ) ( + )	48775
21821289	c	Cu ( 2 ) ( + )	29036
21821289	c	17-beta-estradiol	D004958
19704573	d	hypersensitivity	D004342
17505973	d	Amyloid diseases	D017772
17505973	d	degenerative disorders	D019636
17505973	d	amyloid disorders	D017772
19538145	d	AL	D009101
19538145	d	LC-HC	D003556
24481335	c	KCC009	C510621
21345215	d	metabolic dysregulation	D021081
21498622	d	Vitis vinifera	None
20186922	c	RAGE	C498978
17205608	d	tensor fasciae latae	D014012
17205608	c	citric acid	D019343
17205608	c	carbonate	D002254
17205608	c	aldehyde	D000447
23054368	d	rigidity	D009127
23054368	d	akinesia	D004409
19658198	d	scrapie disease	D012608
22138392	d	alpha-synucleinopathies	D005935
22138392	d	neurodegenerative brain disorders	D001927
24366863	c	Asn-Gly-Arg	C526428
25224909	d	Leishmania parasites	D010272
25224909	c	Protozoan	D000953
25224909	d	trypanosomiasis	D014352
25224909	d	toxoplasmosis	D014123
25224909	d	SLS	D016111
23742046	c	manganese superoxide	D013481
21554318	d	motoneuronal disease	D004194
21554318	d	motoneurons death	D003643
24847211	d	toxicity in amyotrophic lateral sclerosis	D000690
23083489	g	Protein disulfide isomerase	5034
23083489	c	4-HNE	C027576
23083489	c	bacitracin	D001414
23083489	g	CHOP	1649
23083489	c	pyridoxamine	D011733
23083489	d	atherosclerotic lesions	D050197
12208238	c	chaperone DnaK	D011188
12351995	d	muscle diseases	D019042
24133408	d	CNS inflammation	D007249
24133408	d	dysregulated neural	D021081
22675362	d	mitochondrial damage and energy deficit	D028361
24248470	c	trehalose	D014199
24248470	c	Saccharomyces cerevisiae BY4742	C015978
17023178	d	SAXS	None
17023178	d	TSE-infected	D007239
22406446	d	's syndrome	D010300
22406446	c	hydroxynonenal	C027576
22406446	c	glyceraldehyde	D005985
16964526	d	proteotoxic damage	D001927
25161148	c	Hsp104 chaperone	C494661
25161148	d	familial Parkinson 's disease	D010300
25161148	d	Endocytotic defect	D005128
22001774	c	Levodopa	D007980
22001774	c	amino acid L-tyrosine	None
22001774	c	L-tyrosine	None
17922515	c	DEP	C007268
24799681	c	alpha2-macroglobulin	D026503
18171086	c	alpha2-macroglobulin	D026503
24799681	c	mammalian chaperones	D014668
24799681	c	alpha2M	C000873
24799681	c	Abeta1-42	C075222
17158627	c	Chaperone Hsp	C494661
16571774	c	chaperone complexes	D000936
16571774	c	PiZ	D005165
16571774	d	cirrhosis and hepatocellular carcinoma	D018248
21671754	d	inflammatory arthritic disorders	D015535
21671754	d	spondyloarthropathies	D025242
17553456	c	39-43 AA	C013347
17553456	c	amyloid beta	C544092
17553456	d	ionic leakiness	C535298
23218398	d	Cardiac amyloidosis	D000686
23218398	d	Malignant Brain Tumors	D009369
23218398	c	perimysium	None
23715697	d	Mitochondrial damage and dysfunction	D028361
21424847	d	type I diabetes mellitus	D003922
21424847	d	non-obese diabetic	D009765
21424847	d	pancreatic islets insulin	C535838
21424847	d	adoptive-transfer diabetes	D003920
15057900	d	hepatic copper toxicosis	C565846
15057900	d	Wilson 's disease	D006527
11890207	d	Wilson 's disease	D006527
11897564	d	Wilson 's disease	D006527
15057900	d	idiopathic copper toxicosis	C565846
15057900	d	ICT	C566123
15057900	d	copper toxicosis	C565846
15057900	d	alcoholic steatohepatitis	D005235
15057900	d	liver toxicity	D056486
23536801	d	telencephalic	C536954
15464994	c	OPH	C444779
22696056	d	depigmented skin patches	D012871
22696056	d	link disease	D040181
22696056	d	vitiligo lesions	D014820
22696056	c	butyl phenol	C006862
22696056	c	hydroquinone	D006873
22696056	c	phenols	D019800
22696056	d	vitiligo	D014820
24483600	d	bacterial infection	D001424
23123197	c	GRP78 chaperone	C434743
23123197	d	increases carcinogenesis	D063646
23533690	d	cellular abnormalities	D004806
23533690	d	impaired axonal transport and neurofilament aggregation	D001791
23533690	c	chaperone protein disulphide	C109673
23659799	d	interstitial pneumonia	D017563
23659799	d	interstitial pneumonias	D017563
23659799	d	IPF	D054990
23659799	c	peroxiredoxin family	D066255
23659799	d	alveolar epithelial	D002282
25143584	d	endoplasmic reticulum oxidoreductin1 oxidoreductase	D008228
16179542	c	chaperone HSC	C086022
17274531	d	Amyothrophic lateral sclerosis	D016472
17274531	d	FRDA	D005621
22395138	c	1- [ 4'-hydroxy-3'-methoxyphenyl ] -7-phenylhept	C121978
22395138	c	Alpinia oxyphylla	C442779
22395138	c	SK-N-MC	C007942
22395138	c	MDA	D008315
23828587	c	MDA	D008315
22395138	c	yakuchinone B	C121978
15054125	d	corneal stroma	D003316
15054125	d	corneal injury	D003316
18228539	d	brain disorders	D001927
22496764	c	chloramphenicol	D002701
22496764	d	Klebsiella pneumoniae	D007710
22496764	c	NTUH-K2044	D011188
22496764	c	beta-lactams	D047090
16432144	d	myodegenerative conformational disorder	D009358
16432144	d	myodegenerative disease	D004194
16432144	d	vacuolar degeneration	C536522
23750273	d	Diabetic peripheral polyneuropathy	D003920
23750273	d	reduced myelination	D003711
23750273	d	diabetic polyneuropathy	D003920
23750273	d	demyelination process	D003711
23750273	d	component of myelin sheath	D003711
23750273	c	PMP22	C048677
23750273	d	hydropathy	None
25520620	d	dysfunctions	D012735
19797762	d	declines in chronic obstructive pulmonary disease	D029424
19797762	d	emphysematous lungs	D008171
19797762	c	CSC	C081320
22805774	d	degenerative muscle disease	D019636
22805774	d	abnormalities of myoproteostasis	D018376
22805774	d	Muscle fiber degeneration	D009135
22805774	d	myoproteostasis	None
16980445	c	chaperone machines	None
16980445	c	chaperone machine	None
24879640	d	Duchenne muscular dystrophy	D020388
24879640	d	DMD	D020388
24879640	d	muscle wasting disease	D009133
24879640	d	dystrophin deficiency	D020388
24879640	d	dystrophic muscles	D009136
24879640	d	hypertrophy	D006984
24879640	d	dystrophic	D009136
20159828	d	hypertrophic and dilated cardiomyopathies	D002311
20159828	d	cardiac dysfunction	D006331
20159828	c	HCM	C519555
16885229	d	disruption of ion homeostasis	D019958
16885229	d	amyloid disease	D017772
23369945	d	dopaminergic neurodegeneration	D009422
23369945	c	HNE-alphaSyn	C462359
23369945	d	toxicity of HNE-alphaSyn	D064420
23369945	c	HNE	C462359
23931435	d	multifactorial neurodegenerative disorder	D019636
23931435	d	ion dyshomeostasis	C536085
16020198	c	metallothioneins	C060487
24424024	c	Peroxiredoxins	None
24424024	c	azetidine-2-carboxylic acid	D001383
16035108	d	motoneuronal toxicity	D064420
16035108	d	familial ALS	C565957
16035108	d	FALS	C531617
16964263	d	Hereditary parkinsonism	C566823
16964263	d	Parkinson and Alzheimer disease	D000544
16964263	d	pyramidal degeneration and dementia	C531847
16964263	d	Kufor-Rakeb syndrome	C537177
16964263	d	neurodegeneration and parkinsonism	D010300
20813146	c	Phenylbutyric acid	C075773
20813146	d	retrovirus-infected astrocytes	D012192
20813146	c	PBA	C121358
25298520	d	type III galactosemia	D005693
25902754	d	inherited metabolic disease	D030342
25902754	d	IMD	None
25902754	d	respiratory chain disorder	D028361
25902754	c	ornithine	C008973
19232506	c	ornithine	C008973
25902754	c	OTC	C445333
25902754	d	tyrosinemia type	D020176
25902754	d	OTC deficiency	D020163
17904539	d	congenital defects in glycosylation	D018981
17904539	d	alcoholic liver cirrhosis	D008104
17904539	c	dimethyl pimelimidate	C029326
17904539	c	1-DE	C042783
17904539	c	2-amino-2	C038046
17904539	c	hydroxymethyl	C020420
17904539	c	3-propanediol hydrochloride	C041787
17904539	c	sodium dodecyl sulfate	C012036
17904539	d	CHAPS	None
15701638	d	disorder epimerase-deficiency galactosemia	D005693
15701638	c	UDP-Glc	C026712
22654673	c	UDP-Glc	C026712
15701638	d	epimerase-deficiency galactosemia	D005693
2174007	d	diabetic and galactosemic	D003920
11053301	d	diabetic and galactosemic	D003920
21670697	d	diabetic and galactosemic	D003920
12369709	d	diabetic and galactosemic	D003920
2174007	c	NaCNBH3	D012964
2808371	c	O-N-acetyl-D-glucosamine	D000117
2808371	d	milk galactosyltransferase	C562719
2808371	c	Thr-Ala-Gln-Thr-Ile-Thr-Ser-Glu-Thr-Pro-Ser-Ser-Thr-Thr-Thr-Thr-Gln-Ile-Thr-Lys	C055175
2808371	c	34-amino acid peptide	C407149
21112314	c	sodium borohydride	C025364
8811665	c	gonadotropin	D006062
22133299	d	Classical Galactosaemia	D020325
8295395	d	Classical Galactosaemia	D020325
16835432	d	Classical Galactosaemia	D020325
26419375	d	Classical Galactosaemia	D020325
25174965	d	Classical Galactosaemia	D020325
26733289	d	Classical Galactosaemia	D020325
16449021	d	Classical Galactosaemia	D020325
22133299	d	Galactosaemia adults	C538052
22133299	d	adult Galactosaemia	C538052
26733289	d	adult Galactosaemia	C538052
22133299	c	galactitol	D004376
16835432	c	galactitol	D004376
27103203	c	galactitol	D004376
2331135	c	galactitol	D004376
15918554	c	galactitol	D004376
15918549	c	galactitol	D004376
16449021	c	galactitol	D004376
12932443	c	galactitol	D004376
14998558	c	galactitol	D004376
10420116	c	galactitol	D004376
22133299	d	decreases in agalactosylated	D012021
22133299	c	G2	C058998
22133299	d	galactosylation	None
3409987	d	galactosylation	None
1603629	d	galactose-1-phosphate uridyltransferase deficiency	D005693
26053138	d	galactose-1-phosphate uridyltransferase deficiency	D005693
12628293	d	galactose-1-phosphate uridyltransferase deficiency	D005693
1603629	d	uridyltransferase-deficient	D005693
1603629	d	Galactosyltransferase activity of the galactosemic	C562719
1603629	d	galactosylation of galactosemic cell complex carbohydrates	D002292
19952866	d	synthesis abnormalities	C536766
19952866	d	metabolic dyshomeostasis	D008659
19952866	d	ongoing systemic abnormalities	D016472
6670278	d	GBM galactosylation	D005910
6670278	c	GSP	C121374
6670278	d	transferase deficiency	C537527
6670278	d	galactokinase deficiency	D005693
6670278	c	urinary acid glycosaminoglycae	D020840
6670278	d	glucosylation	D005776
6670278	d	blood glucose values the galactosaemic	C536830
6670278	c	urinary acid glycosaminoglycane	D020840
6670278	c	kreatinine	None
16835432	d	impaired ovarian function in galactosaemia	D010049
16835432	d	inherited inborn error	D008661
16835432	d	acute toxic syndrome	D000208
16835432	d	motor abnormalities	D016472
16835432	d	galactose-induced ovarian toxicity	D010049
16835432	d	ovarian damage	D010049
16835432	d	toxicity of galactose	D005693
16835432	d	deficient galactosylation of glycoproteins	C565538
16835432	d	ovarian failure	D010049
16835432	d	galactosaemic	None
16449021	d	galactosaemic	None
16835432	d	bone loss	D001847
12628293	d	bone loss	D001847
26419375	c	N-Glycosylation Galactose	C013059
26419375	d	disorder of carbohydrate metabolism	D002239
25174965	d	disorder of carbohydrate metabolism	D002239
26733289	d	disorder of carbohydrate metabolism	D002239
26419375	d	deficiency of the galactose-1-phosphate uridyltransferase enzyme	D005693
26419375	c	N-glycan galactose	D011134
26419375	c	IgG N-glycosylation galactose	D017452
26419375	d	N-glycosylation galactose	D005693
1397717	d	albuminuria	D000419
1397717	d	renal injury	D007674
24115865	c	Dimethyl sulfoxide	D004121
24115865	c	DMSO	D004121
22773758	c	DMSO	D004121
24115865	d	glucose deprivation and hypoxia	D000860
24115865	c	malonyl dialdehyde	D008316
3409987	d	diabetes and galactosaemia	D003920
501285	d	sugar-cataracts	D002386
501285	d	Cataractous lenses of diabetic and galactosemic	D003920
501285	c	glycosylated lysine	C039522
501285	d	diabetic cataracts	D003920
8138064	d	diabetic cataracts	D003920
501285	d	cataractous	D002386
15761720	d	cataractous	D002386
501285	d	galactosemic and the diabetic cataracts	D003920
501285	c	dithioerythritol	D004226
22773758	d	Drosophila melanogaster	None
23758052	d	Drosophila melanogaster	None
22773758	d	loss of galactose-1P-uridylyltransferase	D005693
22773758	c	vitamin C	D001205
22773758	c	alpha-mangostin	C021053
1907247	c	pentosidine cross	D009151
1907247	c	sorbinil	C026411
8138064	c	sorbinil	C026411
1907247	c	pentosidine	None
8138064	c	pentosidine	None
7116620	d	polyuria	D011141
7116620	d	galactosemic and diabetic	D003920
23430922	d	vitreous hemorrhage	D014823
23430922	d	Abnormal glycosylation of coagulation factors	C564741
23430922	d	coagulopathy in galactosemic	D001778
23430922	d	bilateral vitreous hemorrhage	D014823
23430922	d	amblyopia	D000550
27103203	d	Classical Galactosemic	D020325
27103203	d	Kidney Insufficiency	D051437
27103203	d	deficiency of galactose-1-phosphate uridyltransferase	D005693
25174965	d	deficiency of galactose-1-phosphate uridyltransferase	D005693
27103203	d	impaired galactose metabolism	D005693
27103203	d	ovaries	D010051
22087537	d	ovaries	D010051
27103203	c	leucine-rich alpha-2-glycoprotein	C113373
27103203	c	prostaglandin H2	D011453
27103203	d	failure of kidney filter function in galactosemic	D051437
27103203	d	renal damage	D007674
22654673	d	spectrum disorder epimerase deficiency galactosemia	D005693
22654673	d	UDP-gal	D005693
11890207	d	pediatric liver disease	D008107
11890207	d	disordered hepatic architecture	D056486
11890207	d	autoimmune hepatitis	D056486
11890207	d	hepatitis B	D006509
11890207	d	C infection	D019698
11890207	d	hypersensitivity syndrome	D004342
11890207	d	autoimmune polyendocrinopathy	D016884
11890207	d	Niemann-Pick C disease	D052556
11890207	d	Tyrosinemia	D020176
19211097	d	Tyrosinemia	D020176
11890207	d	cirrhosis in galactosemia	D005693
11890207	d	disorders of glycosylation	D018981
11890207	d	familial intrahepatic cholestases	D002780
12628293	d	Premature ovarian failure in galactosaemia	D016649
12628293	d	Classic galactosaemia	D020325
12628293	d	toxic syndrome	D064420
12628293	d	Ovarian toxicity	D010049
12628293	d	deficient glycosylation reactions	D018981
12628293	d	galactosaemic ovary	D010051
12628293	d	ovarian injury	D010049
10230804	c	sodium pyruvate	D012964
10230804	c	rubidium	D012413
16036327	c	rubidium	D012413
3587991	d	hereditary fructose intolerance and galactosemia	D005633
17515832	d	hereditary fructose intolerance and galactosemia	D005633
17515832	d	Abnormalities in protein glycosylation	D018981
17515832	c	uric acid	D014527
17515832	d	hypercalciuria	D053565
9499382	d	deficiency of galactose-1-phosphate uridyl transferase	D005693
9499382	c	galactose-1-phosphate uridyl	C029973
16449021	c	galactose-1-phosphate uridyl	C029973
10569189	c	ethyl pyruvate	C046522
10569189	c	esterified pyruvate	D019289
19211097	d	endocrine dysfunction	D004700
19211097	c	carnitine	D002331
19211097	d	acylcarnitines	C562812
19211097	c	acylcarnitines	C116917
19211097	c	aminoacid	C503860
19211097	d	disorders	D009358
19211097	d	organic aciduria	D019965
19211097	d	endocrine disorders	D004700
19211097	d	dysthyroidism	D049970
19211097	d	primary hyperoxaluria	D006960
11220294	d	lens crystallins	D007905
11220294	c	NH2	D000641
11220294	c	alpha-keto-acids	D007651
22087537	d	GALT deficiency	D005693
12626383	d	GALT deficiency	D005693
23758052	d	GALT deficiency	D005693
9587665	d	congenital galactosemia	D005693
24416370	c	glycosylation lead	D007854
24416370	d	intestinal inflammation	D007249
24416370	c	dextran sodium sulphate	D016264
24416370	d	glycosylation impacts intestinal architecture	D014095
11053301	c	aminoguanidine	C004479
11120572	c	aminoguanidine	C004479
11053301	c	AMG	C119148
11053301	d	diabetic-like retinopathy	D003930
11053301	c	collagen pentosidine	C435908
11053301	d	retinopathy in diabetes	D003930
11473058	d	retinopathy in diabetes	D003930
12187484	d	retinopathy in diabetes	D003930
11053301	d	retinal lesions	D012164
11120572	d	retinal lesions	D012164
25174965	d	dysregulation in classical Galactosaemia	D021081
25174965	d	language abnormalities and premature ovarian insufficiency	D016649
25174965	d	multi-system disorder	C564969
25885924	c	NCAM-140	C520249
25885924	c	polysialic acid	C021319
25885924	c	STX	D012530
25885924	c	NCAM	D019006
2331135	d	blood galactose	D005693
16935538	d	hypoglycosylation of glycoproteins	C565538
16935538	d	Hypoglycosylation in galactosemia	D005693
12626383	g	GALT	2592
12626383	d	UDP-hexose deficit	D005693
12626383	g	hUGP2	7360
12626383	g	galactose-1-phosphate uridyltransferase	2592
12626383	d	galactose toxicity	D005693
12626383	g	Gal-1	3956
12626383	d	UDP-hexose deficiency	D005693
12626383	c	UDP- glucose	D014532
19232506	d	hypercitrullinemia	None
19232506	d	hypercholesterolemia	D006937
19232506	c	aspartate	None
19232506	c	glutamate carrier isoform 2-citrin	None
19232506	g	citrin	10165
